Property;InducedDomain;InducedRange;Confidence;T;GoldStandardDomain;GoldStandardRange;DomainSame;DomainMoreSpecific;DomainLessSpecific;RangeSame;RangeMoreSpecific;RangeLessSpecific
buildingEndYear;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;60;0.2;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
buildingEndYear;RouteOfTransportation;http://www.w3.org/2001/XMLSchema#gYear;59;0.2;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;Infrastructure;http://www.w3.org/2001/XMLSchema#gYear;59;0.2;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;RoadTunnel;http://www.w3.org/2001/XMLSchema#gYear;28;0.2;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;RailwayTunnel;http://www.w3.org/2001/XMLSchema#gYear;17;0.2;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;Place;http://www.w3.org/2001/XMLSchema#gYear;60;0.1;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
buildingEndYear;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;60;0.1;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
buildingEndYear;RouteOfTransportation;http://www.w3.org/2001/XMLSchema#gYear;59;0.1;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;Infrastructure;http://www.w3.org/2001/XMLSchema#gYear;59;0.1;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;RoadTunnel;http://www.w3.org/2001/XMLSchema#gYear;28;0.1;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;RailwayTunnel;http://www.w3.org/2001/XMLSchema#gYear;17;0.1;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
buildingEndYear;WaterwayTunnel;http://www.w3.org/2001/XMLSchema#gYear;10;0.1;ArchitecturalStructure;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;1.0;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;1.0;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;1.0;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.9;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.9;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.9;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.8;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.8;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.8;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.7;Company;http://www.w3.org/2001/XMLSchema#double;0;0;0;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.7;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.7;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.6;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.6;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.6;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.5;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.5;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.5;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.4;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.4;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.4;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.3;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.3;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.3;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.2;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.2;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.2;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Agent;http://www.w3.org/2001/XMLSchema#double;2034;0.1;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Organisation;http://www.w3.org/2001/XMLSchema#double;2034;0.1;Company;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
equity;Company;http://www.w3.org/2001/XMLSchema#double;2034;0.1;Company;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
equity;Bank;http://www.w3.org/2001/XMLSchema#double;287;0.1;Company;http://www.w3.org/2001/XMLSchema#double;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;1.0;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;1.0;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;1.0;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;1.0;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.9;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.9;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.9;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.9;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.9;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.8;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.8;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.8;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.8;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.8;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.7;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.7;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.7;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.7;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.7;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.6;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.6;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.6;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.6;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.6;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.5;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.5;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.5;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.5;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.5;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.4;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.4;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.4;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.4;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.4;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.3;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.3;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.3;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.3;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.3;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.2;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.2;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.2;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.2;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.2;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
undraftedYear;Person;http://www.w3.org/2001/XMLSchema#gYear;4719;0.1;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;Athlete;http://www.w3.org/2001/XMLSchema#gYear;4719;0.1;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4719;0.1;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
undraftedYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;4719;0.1;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
undraftedYear;AmericanFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;4706;0.1;GridironFootballPlayer;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;1.0;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;1.0;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;1.0;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.9;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.9;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.9;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.8;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.8;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.8;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.7;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.7;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.7;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.6;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.6;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.6;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.5;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.5;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.5;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.4;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.3;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.2;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Work=Engine;http://dbpedia.org/datatype/millimetre;4;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Work=AutomobileEngine;http://dbpedia.org/datatype/millimetre;4;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Work;http://dbpedia.org/datatype/millimetre;4;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Work=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;4;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Device=Work;http://dbpedia.org/datatype/millimetre;4;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Device;http://dbpedia.org/datatype/millimetre;16;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--length;Engine;http://dbpedia.org/datatype/millimetre;16;0.1;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--length;AutomobileEngine;http://dbpedia.org/datatype/millimetre;16;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--length;Work;http://dbpedia.org/datatype/millimetre;4;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Work=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;4;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Device=Work;http://dbpedia.org/datatype/millimetre;4;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Work=Engine;http://dbpedia.org/datatype/millimetre;4;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Work=AutomobileEngine;http://dbpedia.org/datatype/millimetre;4;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Software=AutomobileEngine;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;TelevisionShow=Engine;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Device=Software;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Software=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;TelevisionShow;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;TelevisionShow=AutomobileEngine;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Device=TelevisionShow;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Software=Engine;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;TelevisionShow=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--length;Software;http://dbpedia.org/datatype/millimetre;2;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
numberOfParticipatingAthletes;Event;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;79;1.0;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;0;0;1;1;0;0
numberOfParticipatingAthletes;SocietalEvent;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;79;1.0;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;0;0;1;1;0;0
numberOfParticipatingAthletes;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;79;1.0;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0;1;0;0
numberOfParticipatingAthletes;SportsEvent;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;79;1.0;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;0;0;1;1;0;0
numberOfParticipatingAthletes;Event;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;79;0.9;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;0;0;1;1;0;0
numberOfParticipatingAthletes;SocietalEvent;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;79;0.9;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;0;0;1;1;0;0
numberOfParticipatingAthletes;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;79;0.9;Olympics;http://www.w3.org/2001/XMLSchema#nonNegativeInteger;1;0;0;1;0;0
