Property;Induced;Confidence;T;GoldStandard;Same;MoreSpecific;LessSpecific
toll;ArchitecturalStructure;229;1.0;RouteOfTransportation;0;0;1
toll;Place;229;1.0;RouteOfTransportation;0;0;1
toll;Infrastructure;229;1.0;RouteOfTransportation;0;0;1
toll;RouteOfTransportation;229;0.9;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.9;RouteOfTransportation;0;0;1
toll;Place;229;0.9;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.9;RouteOfTransportation;0;0;1
toll;RouteOfTransportation;229;0.8;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.8;RouteOfTransportation;0;0;1
toll;Place;229;0.8;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.8;RouteOfTransportation;0;0;1
toll;Bridge;187;0.8;RouteOfTransportation;0;1;0
toll;RouteOfTransportation;229;0.7;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.7;RouteOfTransportation;0;0;1
toll;Place;229;0.7;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.7;RouteOfTransportation;0;0;1
toll;Bridge;187;0.7;RouteOfTransportation;0;1;0
toll;RouteOfTransportation;229;0.6;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.6;RouteOfTransportation;0;0;1
toll;Place;229;0.6;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.6;RouteOfTransportation;0;0;1
toll;Bridge;187;0.6;RouteOfTransportation;0;1;0
toll;RouteOfTransportation;229;0.5;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.5;RouteOfTransportation;0;0;1
toll;Place;229;0.5;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.5;RouteOfTransportation;0;0;1
toll;Bridge;187;0.5;RouteOfTransportation;0;1;0
toll;RouteOfTransportation;229;0.4;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.4;RouteOfTransportation;0;0;1
toll;Place;229;0.4;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.4;RouteOfTransportation;0;0;1
toll;Bridge;187;0.4;RouteOfTransportation;0;1;0
toll;RouteOfTransportation;229;0.3;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.3;RouteOfTransportation;0;0;1
toll;Place;229;0.3;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.3;RouteOfTransportation;0;0;1
toll;Bridge;187;0.3;RouteOfTransportation;0;1;0
toll;RouteOfTransportation;229;0.2;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.2;RouteOfTransportation;0;0;1
toll;Place;229;0.2;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.2;RouteOfTransportation;0;0;1
toll;Bridge;187;0.2;RouteOfTransportation;0;1;0
toll;RouteOfTransportation;229;0.1;RouteOfTransportation;1;0;0
toll;ArchitecturalStructure;229;0.1;RouteOfTransportation;0;0;1
toll;Place;229;0.1;RouteOfTransportation;0;0;1
toll;Infrastructure;229;0.1;RouteOfTransportation;0;0;1
toll;Bridge;187;0.1;RouteOfTransportation;0;1;0
toll;RoadTunnel;42;0.1;RouteOfTransportation;0;1;0
closed;Agent;43;1.0;EducationalInstitution;0;0;1
closed;Organisation;43;1.0;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;1.0;EducationalInstitution;1;0;0
closed;Agent;43;0.9;EducationalInstitution;0;0;1
closed;Organisation;43;0.9;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.9;EducationalInstitution;1;0;0
closed;Agent;43;0.8;EducationalInstitution;0;0;1
closed;Organisation;43;0.8;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.8;EducationalInstitution;1;0;0
closed;Agent;43;0.7;EducationalInstitution;0;0;1
closed;Organisation;43;0.7;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.7;EducationalInstitution;1;0;0
closed;School;31;0.7;EducationalInstitution;0;1;0
closed;Agent;43;0.6;EducationalInstitution;0;0;1
closed;Organisation;43;0.6;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.6;EducationalInstitution;1;0;0
closed;School;31;0.6;EducationalInstitution;0;1;0
closed;Agent;43;0.5;EducationalInstitution;0;0;1
closed;Organisation;43;0.5;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.5;EducationalInstitution;1;0;0
closed;School;31;0.5;EducationalInstitution;0;1;0
closed;Agent;43;0.4;EducationalInstitution;0;0;1
closed;Organisation;43;0.4;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.4;EducationalInstitution;1;0;0
closed;School;31;0.4;EducationalInstitution;0;1;0
closed;Agent;43;0.3;EducationalInstitution;0;0;1
closed;Organisation;43;0.3;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.3;EducationalInstitution;1;0;0
closed;School;31;0.3;EducationalInstitution;0;1;0
closed;University;13;0.3;EducationalInstitution;0;1;0
closed;Agent;43;0.2;EducationalInstitution;0;0;1
closed;Organisation;43;0.2;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.2;EducationalInstitution;1;0;0
closed;School;31;0.2;EducationalInstitution;0;1;0
closed;University;13;0.2;EducationalInstitution;0;1;0
closed;Agent;43;0.1;EducationalInstitution;0;0;1
closed;Organisation;43;0.1;EducationalInstitution;0;0;1
closed;EducationalInstitution;43;0.1;EducationalInstitution;1;0;0
closed;School;31;0.1;EducationalInstitution;0;1;0
closed;University;13;0.1;EducationalInstitution;0;1;0
rgbCoordinateGreen;Colour;1077;1.0;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.9;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.8;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.7;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.6;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.5;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.4;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.3;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.2;Colour;1;0;0
rgbCoordinateGreen;Colour;1077;0.1;Colour;1;0;0
numberOfStations;RouteOfTransportation;2873;1.0;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;1.0;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;1.0;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;1.0;RouteOfTransportation;0;0;1
numberOfStations;RouteOfTransportation;2873;0.9;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.9;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.9;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.9;RouteOfTransportation;0;0;1
numberOfStations;RouteOfTransportation;2873;0.8;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.8;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.8;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.8;RouteOfTransportation;0;0;1
numberOfStations;RouteOfTransportation;2873;0.7;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.7;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.7;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.7;RouteOfTransportation;0;0;1
numberOfStations;RailwayLine;2139;0.7;RouteOfTransportation;0;1;0
numberOfStations;RouteOfTransportation;2873;0.6;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.6;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.6;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.6;RouteOfTransportation;0;0;1
numberOfStations;RailwayLine;2139;0.6;RouteOfTransportation;0;1;0
numberOfStations;RouteOfTransportation;2873;0.5;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.5;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.5;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.5;RouteOfTransportation;0;0;1
numberOfStations;RailwayLine;2139;0.5;RouteOfTransportation;0;1;0
numberOfStations;RouteOfTransportation;2873;0.4;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.4;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.4;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.4;RouteOfTransportation;0;0;1
numberOfStations;RailwayLine;2139;0.4;RouteOfTransportation;0;1;0
numberOfStations;RouteOfTransportation;2873;0.3;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.3;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.3;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.3;RouteOfTransportation;0;0;1
numberOfStations;RailwayLine;2139;0.3;RouteOfTransportation;0;1;0
numberOfStations;Agent=Infrastructure;890;0.3;RouteOfTransportation;0;0;0
numberOfStations;Agent=RouteOfTransportation;890;0.3;RouteOfTransportation;0;0;0
numberOfStations;Agent=ArchitecturalStructure;890;0.3;RouteOfTransportation;0;0;0
numberOfStations;Agent=Place;890;0.3;RouteOfTransportation;0;0;0
numberOfStations;Agent;890;0.3;RouteOfTransportation;0;0;0
numberOfStations;Agent=Infrastructure=RouteOfTransportation;890;0.3;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Infrastructure=RouteOfTransportation;882;0.3;RouteOfTransportation;0;0;0
numberOfStations;Organisation=RouteOfTransportation;882;0.3;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Infrastructure;882;0.3;RouteOfTransportation;0;0;0
numberOfStations;ArchitecturalStructure=Organisation;882;0.3;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Place;882;0.3;RouteOfTransportation;0;0;0
numberOfStations;Organisation;882;0.3;RouteOfTransportation;0;0;0
numberOfStations;RouteOfTransportation;2873;0.2;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.2;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.2;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.2;RouteOfTransportation;0;0;1
numberOfStations;RailwayLine;2139;0.2;RouteOfTransportation;0;1;0
numberOfStations;Agent=Infrastructure;890;0.2;RouteOfTransportation;0;0;0
numberOfStations;Agent=RouteOfTransportation;890;0.2;RouteOfTransportation;0;0;0
numberOfStations;Agent=ArchitecturalStructure;890;0.2;RouteOfTransportation;0;0;0
numberOfStations;Agent=Place;890;0.2;RouteOfTransportation;0;0;0
numberOfStations;Agent;890;0.2;RouteOfTransportation;0;0;0
numberOfStations;Agent=Infrastructure=RouteOfTransportation;890;0.2;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Infrastructure=RouteOfTransportation;882;0.2;RouteOfTransportation;0;0;0
numberOfStations;Organisation=RouteOfTransportation;882;0.2;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Infrastructure;882;0.2;RouteOfTransportation;0;0;0
numberOfStations;ArchitecturalStructure=Organisation;882;0.2;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Place;882;0.2;RouteOfTransportation;0;0;0
numberOfStations;Organisation;882;0.2;RouteOfTransportation;0;0;0
numberOfStations;ArchitecturalStructure=PublicTransitSystem;749;0.2;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem;749;0.2;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=RouteOfTransportation;749;0.2;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=Infrastructure;749;0.2;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=Place;749;0.2;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=Infrastructure=RouteOfTransportation;749;0.2;RouteOfTransportation;0;0;0
numberOfStations;RouteOfTransportation;2873;0.1;RouteOfTransportation;1;0;0
numberOfStations;ArchitecturalStructure;2873;0.1;RouteOfTransportation;0;0;1
numberOfStations;Place;2873;0.1;RouteOfTransportation;0;0;1
numberOfStations;Infrastructure;2873;0.1;RouteOfTransportation;0;0;1
numberOfStations;RailwayLine;2139;0.1;RouteOfTransportation;0;1;0
numberOfStations;Agent=Infrastructure;890;0.1;RouteOfTransportation;0;0;0
numberOfStations;Agent=RouteOfTransportation;890;0.1;RouteOfTransportation;0;0;0
numberOfStations;Agent=ArchitecturalStructure;890;0.1;RouteOfTransportation;0;0;0
numberOfStations;Agent=Place;890;0.1;RouteOfTransportation;0;0;0
numberOfStations;Agent;890;0.1;RouteOfTransportation;0;0;0
numberOfStations;Agent=Infrastructure=RouteOfTransportation;890;0.1;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Infrastructure=RouteOfTransportation;882;0.1;RouteOfTransportation;0;0;0
numberOfStations;Organisation=RouteOfTransportation;882;0.1;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Infrastructure;882;0.1;RouteOfTransportation;0;0;0
numberOfStations;ArchitecturalStructure=Organisation;882;0.1;RouteOfTransportation;0;0;0
numberOfStations;Organisation=Place;882;0.1;RouteOfTransportation;0;0;0
numberOfStations;Organisation;882;0.1;RouteOfTransportation;0;0;0
numberOfStations;ArchitecturalStructure=PublicTransitSystem;749;0.1;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem;749;0.1;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=RouteOfTransportation;749;0.1;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=Infrastructure;749;0.1;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=Place;749;0.1;RouteOfTransportation;0;0;0
numberOfStations;PublicTransitSystem=Infrastructure=RouteOfTransportation;749;0.1;RouteOfTransportation;0;0;0
distanceToCardiff;Settlement;643;1.0;Settlement;1;0;0
distanceToCardiff;Place;643;1.0;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;1.0;Settlement;0;0;1
distanceToCardiff;Settlement;643;0.9;Settlement;1;0;0
distanceToCardiff;Place;643;0.9;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.9;Settlement;0;0;1
distanceToCardiff;Settlement;643;0.8;Settlement;1;0;0
distanceToCardiff;Place;643;0.8;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.8;Settlement;0;0;1
distanceToCardiff;Settlement;643;0.7;Settlement;1;0;0
distanceToCardiff;Place;643;0.7;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.7;Settlement;0;0;1
distanceToCardiff;Settlement;643;0.6;Settlement;1;0;0
distanceToCardiff;Place;643;0.6;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.6;Settlement;0;0;1
distanceToCardiff;Settlement;643;0.5;Settlement;1;0;0
distanceToCardiff;Place;643;0.5;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.5;Settlement;0;0;1
distanceToCardiff;Settlement;643;0.4;Settlement;1;0;0
distanceToCardiff;Place;643;0.4;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.4;Settlement;0;0;1
distanceToCardiff;Village;271;0.4;Settlement;0;1;0
distanceToCardiff;Settlement;643;0.3;Settlement;1;0;0
distanceToCardiff;Place;643;0.3;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.3;Settlement;0;0;1
distanceToCardiff;Village;271;0.3;Settlement;0;1;0
distanceToCardiff;Settlement;643;0.2;Settlement;1;0;0
distanceToCardiff;Place;643;0.2;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.2;Settlement;0;0;1
distanceToCardiff;Village;271;0.2;Settlement;0;1;0
distanceToCardiff;Settlement;643;0.1;Settlement;1;0;0
distanceToCardiff;Place;643;0.1;Settlement;0;0;1
distanceToCardiff;PopulatedPlace;643;0.1;Settlement;0;0;1
distanceToCardiff;Village;271;0.1;Settlement;0;1;0
numberOfEmployees;Agent;10000;1.0;Organisation;0;0;1
numberOfEmployees;Organisation;10000;1.0;Organisation;1;0;0
numberOfEmployees;Agent;10000;0.9;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.9;Organisation;1;0;0
numberOfEmployees;Company;9080;0.9;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.8;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.8;Organisation;1;0;0
numberOfEmployees;Company;9080;0.8;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.7;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.7;Organisation;1;0;0
numberOfEmployees;Company;9080;0.7;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.6;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.6;Organisation;1;0;0
numberOfEmployees;Company;9080;0.6;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.5;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.5;Organisation;1;0;0
numberOfEmployees;Company;9080;0.5;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.4;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.4;Organisation;1;0;0
numberOfEmployees;Company;9080;0.4;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.3;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.3;Organisation;1;0;0
numberOfEmployees;Company;9080;0.3;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.2;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.2;Organisation;1;0;0
numberOfEmployees;Company;9080;0.2;Organisation;0;1;0
numberOfEmployees;Agent;10000;0.1;Organisation;0;0;1
numberOfEmployees;Organisation;10000;0.1;Organisation;1;0;0
numberOfEmployees;Company;9080;0.1;Organisation;0;1;0
demolitionYear;ArchitecturalStructure;68;1.0;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;1.0;ArchitecturalStructure;0;0;1
demolitionYear;ArchitecturalStructure;68;0.9;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.9;ArchitecturalStructure;0;0;1
demolitionYear;ArchitecturalStructure;68;0.8;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.8;ArchitecturalStructure;0;0;1
demolitionYear;ArchitecturalStructure;68;0.7;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.7;ArchitecturalStructure;0;0;1
demolitionYear;Venue;51;0.7;ArchitecturalStructure;0;1;0
demolitionYear;Theatre;51;0.7;ArchitecturalStructure;0;1;0
demolitionYear;ArchitecturalStructure;68;0.6;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.6;ArchitecturalStructure;0;0;1
demolitionYear;Venue;51;0.6;ArchitecturalStructure;0;1;0
demolitionYear;Theatre;51;0.6;ArchitecturalStructure;0;1;0
demolitionYear;ArchitecturalStructure;68;0.5;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.5;ArchitecturalStructure;0;0;1
demolitionYear;Venue;51;0.5;ArchitecturalStructure;0;1;0
demolitionYear;Theatre;51;0.5;ArchitecturalStructure;0;1;0
demolitionYear;ArchitecturalStructure;68;0.4;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.4;ArchitecturalStructure;0;0;1
demolitionYear;Venue;51;0.4;ArchitecturalStructure;0;1;0
demolitionYear;Theatre;51;0.4;ArchitecturalStructure;0;1;0
demolitionYear;ArchitecturalStructure;68;0.3;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.3;ArchitecturalStructure;0;0;1
demolitionYear;Venue;51;0.3;ArchitecturalStructure;0;1;0
demolitionYear;Theatre;51;0.3;ArchitecturalStructure;0;1;0
demolitionYear;ArchitecturalStructure;68;0.2;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.2;ArchitecturalStructure;0;0;1
demolitionYear;Theatre;51;0.2;ArchitecturalStructure;0;1;0
demolitionYear;Venue;51;0.2;ArchitecturalStructure;0;1;0
demolitionYear;Dam;17;0.2;ArchitecturalStructure;0;1;0
demolitionYear;Infrastructure;17;0.2;ArchitecturalStructure;0;1;0
demolitionYear;Theatre=Person;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;ArchitecturalStructure=Person;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Agent=Venue;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Agent=ArchitecturalStructure;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Agent=Place;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Person=Place;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Agent=Theatre;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Venue=Person;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Agent;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;Person;16;0.2;ArchitecturalStructure;0;0;0
demolitionYear;ArchitecturalStructure;68;0.1;ArchitecturalStructure;1;0;0
demolitionYear;Place;68;0.1;ArchitecturalStructure;0;0;1
demolitionYear;Theatre;51;0.1;ArchitecturalStructure;0;1;0
demolitionYear;Venue;51;0.1;ArchitecturalStructure;0;1;0
demolitionYear;Dam;17;0.1;ArchitecturalStructure;0;1;0
demolitionYear;Infrastructure;17;0.1;ArchitecturalStructure;0;1;0
demolitionYear;Theatre=Person;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;ArchitecturalStructure=Person;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Agent=Venue;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Agent=ArchitecturalStructure;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Agent=Place;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Person=Place;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Agent=Theatre;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Venue=Person;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Agent;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Person;16;0.1;ArchitecturalStructure;0;0;0
demolitionYear;Building;8;0.1;ArchitecturalStructure;0;1;0
demolitionYear;Building=Venue;8;0.1;ArchitecturalStructure;0;1;0
demolitionYear;Building=Theatre;8;0.1;ArchitecturalStructure;0;1;0
shoreLength;Lake;1675;1.0;Lake;1;0;0
shoreLength;BodyOfWater;1675;1.0;Lake;0;0;1
shoreLength;NaturalPlace;1675;1.0;Lake;0;0;1
shoreLength;Place;1675;1.0;Lake;0;0;1
shoreLength;Lake;1675;0.9;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.9;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.9;Lake;0;0;1
shoreLength;Place;1675;0.9;Lake;0;0;1
shoreLength;Lake;1675;0.8;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.8;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.8;Lake;0;0;1
shoreLength;Place;1675;0.8;Lake;0;0;1
shoreLength;Lake;1675;0.7;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.7;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.7;Lake;0;0;1
shoreLength;Place;1675;0.7;Lake;0;0;1
shoreLength;Lake;1675;0.6;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.6;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.6;Lake;0;0;1
shoreLength;Place;1675;0.6;Lake;0;0;1
shoreLength;Lake;1675;0.5;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.5;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.5;Lake;0;0;1
shoreLength;Place;1675;0.5;Lake;0;0;1
shoreLength;Lake;1675;0.4;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.4;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.4;Lake;0;0;1
shoreLength;Place;1675;0.4;Lake;0;0;1
shoreLength;Lake;1675;0.3;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.3;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.3;Lake;0;0;1
shoreLength;Place;1675;0.3;Lake;0;0;1
shoreLength;Lake;1675;0.2;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.2;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.2;Lake;0;0;1
shoreLength;Place;1675;0.2;Lake;0;0;1
shoreLength;Lake;1675;0.1;Lake;1;0;0
shoreLength;BodyOfWater;1675;0.1;Lake;0;0;1
shoreLength;NaturalPlace;1675;0.1;Lake;0;0;1
shoreLength;Place;1675;0.1;Lake;0;0;1
dissolutionYear;Country;2752;1.0;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=PopulatedPlace;2752;1.0;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Place;2752;1.0;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Country;2752;1.0;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace;2752;1.0;Organisation,_PopulatedPlace;1;0;0
dissolutionYear;Place;2752;1.0;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;PopulatedPlace;2752;1.0;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Country;2752;0.9;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=PopulatedPlace;2752;0.9;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Place;2752;0.9;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Country;2752;0.9;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace;2752;0.9;Organisation,_PopulatedPlace;1;0;0
dissolutionYear;Place;2752;0.9;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;PopulatedPlace;2752;0.9;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Country;2752;0.8;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=PopulatedPlace;2752;0.8;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Place;2752;0.8;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Country;2752;0.8;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace;2752;0.8;Organisation,_PopulatedPlace;1;0;0
dissolutionYear;Place;2752;0.8;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;PopulatedPlace;2752;0.8;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Country;2752;0.7;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=PopulatedPlace;2752;0.7;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Place;2752;0.7;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Country;2752;0.7;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace;2752;0.7;Organisation,_PopulatedPlace;1;0;0
dissolutionYear;Place;2752;0.7;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;PopulatedPlace;2752;0.7;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Country;2752;0.6;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=PopulatedPlace;2752;0.6;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Place;2752;0.6;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace=Country;2752;0.6;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;Organisation,_PopulatedPlace;2752;0.6;Organisation,_PopulatedPlace;1;0;0
dissolutionYear;Place;2752;0.6;Organisation,_PopulatedPlace;0;0;0
dissolutionYear;PopulatedPlace;2752;0.6;Organisation,_PopulatedPlace;0;0;0
