Property;Induced;Confidence;T;GoldStandard;Same;MoreSpecific;LessSpecific
sire;Eukaryote;2832;0.3;Animal;0;0;1
sire;Animal;2832;0.3;Animal;1;0;0
sire;Species;2832;0.3;Animal;0;0;1
sire;Horse;2832;0.3;Animal;0;1;0
sire;Mammal;2832;0.3;Animal;0;1;0
sire;RaceHorse;2832;0.2;Animal;0;1;0
sire;Eukaryote;2832;0.2;Animal;0;0;1
sire;Animal;2832;0.2;Animal;1;0;0
sire;Species;2832;0.2;Animal;0;0;1
sire;Horse;2832;0.2;Animal;0;1;0
sire;Mammal;2832;0.2;Animal;0;1;0
sire;RaceHorse;2832;0.1;Animal;0;1;0
sire;Eukaryote;2832;0.1;Animal;0;0;1
sire;Animal;2832;0.1;Animal;1;0;0
sire;Species;2832;0.1;Animal;0;0;1
sire;Horse;2832;0.1;Animal;0;1;0
sire;Mammal;2832;0.1;Animal;0;1;0
sisterCollege;College;76;1.0;College;1;0;0
sisterCollege;Agent;76;1.0;College;0;0;1
sisterCollege;Organisation;76;1.0;College;0;0;1
sisterCollege;EducationalInstitution;76;1.0;College;0;0;1
sisterCollege;College;76;0.9;College;1;0;0
sisterCollege;Agent;76;0.9;College;0;0;1
sisterCollege;Organisation;76;0.9;College;0;0;1
sisterCollege;EducationalInstitution;76;0.9;College;0;0;1
sisterCollege;University;74;0.9;College;0;0;0
sisterCollege;University=College;74;0.9;College;0;0;0
sisterCollege;College;76;0.8;College;1;0;0
sisterCollege;Agent;76;0.8;College;0;0;1
sisterCollege;Organisation;76;0.8;College;0;0;1
sisterCollege;EducationalInstitution;76;0.8;College;0;0;1
sisterCollege;University;74;0.8;College;0;0;0
sisterCollege;University=College;74;0.8;College;0;0;0
sisterCollege;College;76;0.7;College;1;0;0
sisterCollege;Agent;76;0.7;College;0;0;1
sisterCollege;Organisation;76;0.7;College;0;0;1
sisterCollege;EducationalInstitution;76;0.7;College;0;0;1
sisterCollege;University;74;0.7;College;0;0;0
sisterCollege;University=College;74;0.7;College;0;0;0
sisterCollege;College;76;0.6;College;1;0;0
sisterCollege;Agent;76;0.6;College;0;0;1
sisterCollege;Organisation;76;0.6;College;0;0;1
sisterCollege;EducationalInstitution;76;0.6;College;0;0;1
sisterCollege;University;74;0.6;College;0;0;0
sisterCollege;University=College;74;0.6;College;0;0;0
sisterCollege;College;76;0.5;College;1;0;0
sisterCollege;Agent;76;0.5;College;0;0;1
sisterCollege;Organisation;76;0.5;College;0;0;1
sisterCollege;EducationalInstitution;76;0.5;College;0;0;1
sisterCollege;University;74;0.5;College;0;0;0
sisterCollege;University=College;74;0.5;College;0;0;0
sisterCollege;College;76;0.4;College;1;0;0
sisterCollege;Agent;76;0.4;College;0;0;1
sisterCollege;Organisation;76;0.4;College;0;0;1
sisterCollege;EducationalInstitution;76;0.4;College;0;0;1
sisterCollege;University;74;0.4;College;0;0;0
sisterCollege;University=College;74;0.4;College;0;0;0
sisterCollege;College;76;0.3;College;1;0;0
sisterCollege;Agent;76;0.3;College;0;0;1
sisterCollege;Organisation;76;0.3;College;0;0;1
sisterCollege;EducationalInstitution;76;0.3;College;0;0;1
sisterCollege;University;74;0.3;College;0;0;0
sisterCollege;University=College;74;0.3;College;0;0;0
sisterCollege;College;76;0.2;College;1;0;0
sisterCollege;Agent;76;0.2;College;0;0;1
sisterCollege;Organisation;76;0.2;College;0;0;1
sisterCollege;EducationalInstitution;76;0.2;College;0;0;1
sisterCollege;University;74;0.2;College;0;0;0
sisterCollege;University=College;74;0.2;College;0;0;0
sisterCollege;College;76;0.1;College;1;0;0
sisterCollege;Agent;76;0.1;College;0;0;1
sisterCollege;Organisation;76;0.1;College;0;0;1
sisterCollege;EducationalInstitution;76;0.1;College;0;0;1
sisterCollege;University;74;0.1;College;0;0;0
sisterCollege;University=College;74;0.1;College;0;0;0
sisterNewspaper;Newspaper;584;1.0;Newspaper;1;0;0
sisterNewspaper;Work;584;1.0;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;1.0;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;1.0;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.9;Newspaper;1;0;0
sisterNewspaper;Work;584;0.9;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.9;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.9;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.8;Newspaper;1;0;0
sisterNewspaper;Work;584;0.8;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.8;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.8;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.7;Newspaper;1;0;0
sisterNewspaper;Work;584;0.7;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.7;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.7;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.6;Newspaper;1;0;0
sisterNewspaper;Work;584;0.6;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.6;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.6;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.5;Newspaper;1;0;0
sisterNewspaper;Work;584;0.5;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.5;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.5;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.4;Newspaper;1;0;0
sisterNewspaper;Work;584;0.4;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.4;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.4;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.3;Newspaper;1;0;0
sisterNewspaper;Work;584;0.3;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.3;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.3;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.2;Newspaper;1;0;0
sisterNewspaper;Work;584;0.2;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.2;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.2;Newspaper;0;0;1
sisterNewspaper;Newspaper;584;0.1;Newspaper;1;0;0
sisterNewspaper;Work;584;0.1;Newspaper;0;0;1
sisterNewspaper;PeriodicalLiterature;584;0.1;Newspaper;0;0;1
sisterNewspaper;WrittenWork;584;0.1;Newspaper;0;0;1
sisterStation;Agent;10000;1.0;Broadcaster;0;0;1
sisterStation;Organisation;10000;1.0;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;1.0;Broadcaster;1;0;0
sisterStation;Agent;10000;0.9;Broadcaster;0;0;1
sisterStation;Organisation;10000;0.9;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.9;Broadcaster;1;0;0
sisterStation;Agent;10000;0.8;Broadcaster;0;0;1
sisterStation;Organisation;10000;0.8;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.8;Broadcaster;1;0;0
sisterStation;Agent;10000;0.7;Broadcaster;0;0;1
sisterStation;Organisation;10000;0.7;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.7;Broadcaster;1;0;0
sisterStation;Agent;10000;0.6;Broadcaster;0;0;1
sisterStation;Organisation;10000;0.6;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.6;Broadcaster;1;0;0
sisterStation;Place;6779;0.6;Broadcaster;0;0;0
sisterStation;Broadcaster=Place;6779;0.6;Broadcaster;0;0;0
sisterStation;Agent=Place;6779;0.6;Broadcaster;0;0;0
sisterStation;Organisation=Place;6779;0.6;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure;6724;0.6;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Broadcaster;6724;0.6;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Organisation;6724;0.6;Broadcaster;0;0;0
sisterStation;Agent=ArchitecturalStructure;6724;0.6;Broadcaster;0;0;0
sisterStation;Agent=Infrastructure;6714;0.6;Broadcaster;0;0;0
sisterStation;Organisation=Infrastructure;6714;0.6;Broadcaster;0;0;0
sisterStation;Infrastructure;6714;0.6;Broadcaster;0;0;0
sisterStation;Infrastructure=Broadcaster;6714;0.6;Broadcaster;0;0;0
sisterStation;Station=Agent;6714;0.6;Broadcaster;0;0;0
sisterStation;Station=Organisation;6714;0.6;Broadcaster;0;0;0
sisterStation;Station;6714;0.6;Broadcaster;0;0;0
sisterStation;Station=Broadcaster;6714;0.6;Broadcaster;0;0;0
sisterStation;RadioStation;6629;0.6;Broadcaster;0;1;0
sisterStation;Agent;10000;0.5;Broadcaster;0;0;1
sisterStation;Organisation;10000;0.5;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.5;Broadcaster;1;0;0
sisterStation;Place;6779;0.5;Broadcaster;0;0;0
sisterStation;Broadcaster=Place;6779;0.5;Broadcaster;0;0;0
sisterStation;Agent=Place;6779;0.5;Broadcaster;0;0;0
sisterStation;Organisation=Place;6779;0.5;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure;6724;0.5;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Broadcaster;6724;0.5;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Organisation;6724;0.5;Broadcaster;0;0;0
sisterStation;Agent=ArchitecturalStructure;6724;0.5;Broadcaster;0;0;0
sisterStation;Agent=Infrastructure;6714;0.5;Broadcaster;0;0;0
sisterStation;Organisation=Infrastructure;6714;0.5;Broadcaster;0;0;0
sisterStation;Infrastructure;6714;0.5;Broadcaster;0;0;0
sisterStation;Infrastructure=Broadcaster;6714;0.5;Broadcaster;0;0;0
sisterStation;Station=Agent;6714;0.5;Broadcaster;0;0;0
sisterStation;Station=Organisation;6714;0.5;Broadcaster;0;0;0
sisterStation;Station;6714;0.5;Broadcaster;0;0;0
sisterStation;Station=Broadcaster;6714;0.5;Broadcaster;0;0;0
sisterStation;RadioStation;6629;0.5;Broadcaster;0;1;0
sisterStation;Place=RadioStation;5780;0.5;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=RadioStation;5770;0.5;Broadcaster;0;0;0
sisterStation;Station=RadioStation;5767;0.5;Broadcaster;0;0;0
sisterStation;Infrastructure=RadioStation;5767;0.5;Broadcaster;0;0;0
sisterStation;Agent;10000;0.4;Broadcaster;0;0;1
sisterStation;Organisation;10000;0.4;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.4;Broadcaster;1;0;0
sisterStation;Place;6779;0.4;Broadcaster;0;0;0
sisterStation;Broadcaster=Place;6779;0.4;Broadcaster;0;0;0
sisterStation;Agent=Place;6779;0.4;Broadcaster;0;0;0
sisterStation;Organisation=Place;6779;0.4;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure;6724;0.4;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Broadcaster;6724;0.4;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Organisation;6724;0.4;Broadcaster;0;0;0
sisterStation;Agent=ArchitecturalStructure;6724;0.4;Broadcaster;0;0;0
sisterStation;Agent=Infrastructure;6714;0.4;Broadcaster;0;0;0
sisterStation;Organisation=Infrastructure;6714;0.4;Broadcaster;0;0;0
sisterStation;Infrastructure;6714;0.4;Broadcaster;0;0;0
sisterStation;Infrastructure=Broadcaster;6714;0.4;Broadcaster;0;0;0
sisterStation;Station=Agent;6714;0.4;Broadcaster;0;0;0
sisterStation;Station=Organisation;6714;0.4;Broadcaster;0;0;0
sisterStation;Station;6714;0.4;Broadcaster;0;0;0
sisterStation;Station=Broadcaster;6714;0.4;Broadcaster;0;0;0
sisterStation;RadioStation;6629;0.4;Broadcaster;0;1;0
sisterStation;Place=RadioStation;5780;0.4;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=RadioStation;5770;0.4;Broadcaster;0;0;0
sisterStation;Station=RadioStation;5767;0.4;Broadcaster;0;0;0
sisterStation;Infrastructure=RadioStation;5767;0.4;Broadcaster;0;0;0
sisterStation;Organisation;10000;0.3;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.3;Broadcaster;1;0;0
sisterStation;Agent;10000;0.3;Broadcaster;0;0;1
sisterStation;Place;6779;0.3;Broadcaster;0;0;0
sisterStation;Broadcaster=Place;6779;0.3;Broadcaster;0;0;0
sisterStation;Organisation=Place;6779;0.3;Broadcaster;0;0;0
sisterStation;Agent=Place;6779;0.3;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure;6724;0.3;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Broadcaster;6724;0.3;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Organisation;6724;0.3;Broadcaster;0;0;0
sisterStation;Agent=ArchitecturalStructure;6724;0.3;Broadcaster;0;0;0
sisterStation;Agent=Infrastructure;6714;0.3;Broadcaster;0;0;0
sisterStation;Organisation=Infrastructure;6714;0.3;Broadcaster;0;0;0
sisterStation;Infrastructure=Broadcaster;6714;0.3;Broadcaster;0;0;0
sisterStation;Station=Agent;6714;0.3;Broadcaster;0;0;0
sisterStation;Infrastructure;6714;0.3;Broadcaster;0;0;0
sisterStation;Station=Organisation;6714;0.3;Broadcaster;0;0;0
sisterStation;Station;6714;0.3;Broadcaster;0;0;0
sisterStation;Station=Broadcaster;6714;0.3;Broadcaster;0;0;0
sisterStation;RadioStation;6629;0.3;Broadcaster;0;1;0
sisterStation;Place=RadioStation;5780;0.3;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=RadioStation;5770;0.3;Broadcaster;0;0;0
sisterStation;Infrastructure=RadioStation;5767;0.3;Broadcaster;0;0;0
sisterStation;Station=RadioStation;5767;0.3;Broadcaster;0;0;0
sisterStation;TelevisionStation;3468;0.3;Broadcaster;0;1;0
sisterStation;Organisation;10000;0.2;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.2;Broadcaster;1;0;0
sisterStation;Agent;10000;0.2;Broadcaster;0;0;1
sisterStation;Place;6779;0.2;Broadcaster;0;0;0
sisterStation;Broadcaster=Place;6779;0.2;Broadcaster;0;0;0
sisterStation;Organisation=Place;6779;0.2;Broadcaster;0;0;0
sisterStation;Agent=Place;6779;0.2;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure;6724;0.2;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Broadcaster;6724;0.2;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Organisation;6724;0.2;Broadcaster;0;0;0
sisterStation;Agent=ArchitecturalStructure;6724;0.2;Broadcaster;0;0;0
sisterStation;Agent=Infrastructure;6714;0.2;Broadcaster;0;0;0
sisterStation;Organisation=Infrastructure;6714;0.2;Broadcaster;0;0;0
sisterStation;Infrastructure=Broadcaster;6714;0.2;Broadcaster;0;0;0
sisterStation;Station=Agent;6714;0.2;Broadcaster;0;0;0
sisterStation;Infrastructure;6714;0.2;Broadcaster;0;0;0
sisterStation;Station=Organisation;6714;0.2;Broadcaster;0;0;0
sisterStation;Station;6714;0.2;Broadcaster;0;0;0
sisterStation;Station=Broadcaster;6714;0.2;Broadcaster;0;0;0
sisterStation;RadioStation;6629;0.2;Broadcaster;0;1;0
sisterStation;Place=RadioStation;5780;0.2;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=RadioStation;5770;0.2;Broadcaster;0;0;0
sisterStation;Infrastructure=RadioStation;5767;0.2;Broadcaster;0;0;0
sisterStation;Station=RadioStation;5767;0.2;Broadcaster;0;0;0
sisterStation;TelevisionStation;3468;0.2;Broadcaster;0;1;0
sisterStation;Organisation;10000;0.1;Broadcaster;0;0;1
sisterStation;Broadcaster;10000;0.1;Broadcaster;1;0;0
sisterStation;Agent;10000;0.1;Broadcaster;0;0;1
sisterStation;Place;6779;0.1;Broadcaster;0;0;0
sisterStation;Broadcaster=Place;6779;0.1;Broadcaster;0;0;0
sisterStation;Organisation=Place;6779;0.1;Broadcaster;0;0;0
sisterStation;Agent=Place;6779;0.1;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure;6724;0.1;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Broadcaster;6724;0.1;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=Organisation;6724;0.1;Broadcaster;0;0;0
sisterStation;Agent=ArchitecturalStructure;6724;0.1;Broadcaster;0;0;0
sisterStation;Agent=Infrastructure;6714;0.1;Broadcaster;0;0;0
sisterStation;Organisation=Infrastructure;6714;0.1;Broadcaster;0;0;0
sisterStation;Infrastructure=Broadcaster;6714;0.1;Broadcaster;0;0;0
sisterStation;Station=Agent;6714;0.1;Broadcaster;0;0;0
sisterStation;Infrastructure;6714;0.1;Broadcaster;0;0;0
sisterStation;Station=Organisation;6714;0.1;Broadcaster;0;0;0
sisterStation;Station;6714;0.1;Broadcaster;0;0;0
sisterStation;Station=Broadcaster;6714;0.1;Broadcaster;0;0;0
sisterStation;RadioStation;6629;0.1;Broadcaster;0;1;0
sisterStation;Place=RadioStation;5780;0.1;Broadcaster;0;0;0
sisterStation;ArchitecturalStructure=RadioStation;5770;0.1;Broadcaster;0;0;0
sisterStation;Infrastructure=RadioStation;5767;0.1;Broadcaster;0;0;0
sisterStation;Station=RadioStation;5767;0.1;Broadcaster;0;0;0
sisterStation;TelevisionStation;3468;0.1;Broadcaster;0;1;0
sourceConfluenceMountain;BodyOfWater;180;1.0;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;1.0;River;0;0;1
sourceConfluenceMountain;River;180;1.0;River;1;0;0
sourceConfluenceMountain;Stream;180;1.0;River;0;0;1
sourceConfluenceMountain;Place;180;1.0;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.9;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.9;River;0;0;1
sourceConfluenceMountain;River;180;0.9;River;1;0;0
sourceConfluenceMountain;Stream;180;0.9;River;0;0;1
sourceConfluenceMountain;Place;180;0.9;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.8;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.8;River;0;0;1
sourceConfluenceMountain;River;180;0.8;River;1;0;0
sourceConfluenceMountain;Stream;180;0.8;River;0;0;1
sourceConfluenceMountain;Place;180;0.8;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.7;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.7;River;0;0;1
sourceConfluenceMountain;River;180;0.7;River;1;0;0
sourceConfluenceMountain;Stream;180;0.7;River;0;0;1
sourceConfluenceMountain;Place;180;0.7;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.6;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.6;River;0;0;1
sourceConfluenceMountain;River;180;0.6;River;1;0;0
sourceConfluenceMountain;Stream;180;0.6;River;0;0;1
sourceConfluenceMountain;Place;180;0.6;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.5;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.5;River;0;0;1
sourceConfluenceMountain;River;180;0.5;River;1;0;0
sourceConfluenceMountain;Stream;180;0.5;River;0;0;1
sourceConfluenceMountain;Place;180;0.5;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.4;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.4;River;0;0;1
sourceConfluenceMountain;River;180;0.4;River;1;0;0
sourceConfluenceMountain;Stream;180;0.4;River;0;0;1
sourceConfluenceMountain;Place;180;0.4;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.3;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.3;River;0;0;1
sourceConfluenceMountain;River;180;0.3;River;1;0;0
sourceConfluenceMountain;Stream;180;0.3;River;0;0;1
sourceConfluenceMountain;Place;180;0.3;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.2;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.2;River;0;0;1
sourceConfluenceMountain;River;180;0.2;River;1;0;0
sourceConfluenceMountain;Stream;180;0.2;River;0;0;1
sourceConfluenceMountain;Place;180;0.2;River;0;0;1
sourceConfluenceMountain;BodyOfWater;180;0.1;River;0;0;1
sourceConfluenceMountain;NaturalPlace;180;0.1;River;0;0;1
sourceConfluenceMountain;River;180;0.1;River;1;0;0
sourceConfluenceMountain;Stream;180;0.1;River;0;0;1
sourceConfluenceMountain;Place;180;0.1;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;1.0;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;1.0;River;0;0;1
sourceConfluencePlace;River;180;1.0;River;1;0;0
sourceConfluencePlace;Stream;180;1.0;River;0;0;1
sourceConfluencePlace;Place;180;1.0;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.9;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.9;River;0;0;1
sourceConfluencePlace;River;180;0.9;River;1;0;0
sourceConfluencePlace;Stream;180;0.9;River;0;0;1
sourceConfluencePlace;Place;180;0.9;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.8;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.8;River;0;0;1
sourceConfluencePlace;River;180;0.8;River;1;0;0
sourceConfluencePlace;Stream;180;0.8;River;0;0;1
sourceConfluencePlace;Place;180;0.8;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.7;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.7;River;0;0;1
sourceConfluencePlace;River;180;0.7;River;1;0;0
sourceConfluencePlace;Stream;180;0.7;River;0;0;1
sourceConfluencePlace;Place;180;0.7;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.6;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.6;River;0;0;1
sourceConfluencePlace;River;180;0.6;River;1;0;0
sourceConfluencePlace;Stream;180;0.6;River;0;0;1
sourceConfluencePlace;Place;180;0.6;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.5;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.5;River;0;0;1
sourceConfluencePlace;River;180;0.5;River;1;0;0
sourceConfluencePlace;Stream;180;0.5;River;0;0;1
sourceConfluencePlace;Place;180;0.5;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.4;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.4;River;0;0;1
sourceConfluencePlace;River;180;0.4;River;1;0;0
sourceConfluencePlace;Stream;180;0.4;River;0;0;1
sourceConfluencePlace;Place;180;0.4;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.3;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.3;River;0;0;1
sourceConfluencePlace;River;180;0.3;River;1;0;0
sourceConfluencePlace;Stream;180;0.3;River;0;0;1
sourceConfluencePlace;Place;180;0.3;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.2;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.2;River;0;0;1
sourceConfluencePlace;River;180;0.2;River;1;0;0
sourceConfluencePlace;Stream;180;0.2;River;0;0;1
sourceConfluencePlace;Place;180;0.2;River;0;0;1
sourceConfluencePlace;BodyOfWater;180;0.1;River;0;0;1
sourceConfluencePlace;NaturalPlace;180;0.1;River;0;0;1
sourceConfluencePlace;River;180;0.1;River;1;0;0
sourceConfluencePlace;Stream;180;0.1;River;0;0;1
sourceConfluencePlace;Place;180;0.1;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;1.0;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;1.0;River;0;0;1
sourceConfluencePosition;River;204;1.0;River;1;0;0
sourceConfluencePosition;Stream;204;1.0;River;0;0;1
sourceConfluencePosition;Place;204;1.0;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.9;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.9;River;0;0;1
sourceConfluencePosition;River;204;0.9;River;1;0;0
sourceConfluencePosition;Stream;204;0.9;River;0;0;1
sourceConfluencePosition;Place;204;0.9;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.8;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.8;River;0;0;1
sourceConfluencePosition;River;204;0.8;River;1;0;0
sourceConfluencePosition;Stream;204;0.8;River;0;0;1
sourceConfluencePosition;Place;204;0.8;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.7;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.7;River;0;0;1
sourceConfluencePosition;River;204;0.7;River;1;0;0
sourceConfluencePosition;Stream;204;0.7;River;0;0;1
sourceConfluencePosition;Place;204;0.7;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.6;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.6;River;0;0;1
sourceConfluencePosition;River;204;0.6;River;1;0;0
sourceConfluencePosition;Stream;204;0.6;River;0;0;1
sourceConfluencePosition;Place;204;0.6;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.5;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.5;River;0;0;1
sourceConfluencePosition;River;204;0.5;River;1;0;0
sourceConfluencePosition;Stream;204;0.5;River;0;0;1
sourceConfluencePosition;Place;204;0.5;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.4;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.4;River;0;0;1
sourceConfluencePosition;River;204;0.4;River;1;0;0
sourceConfluencePosition;Stream;204;0.4;River;0;0;1
sourceConfluencePosition;Place;204;0.4;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.3;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.3;River;0;0;1
sourceConfluencePosition;River;204;0.3;River;1;0;0
sourceConfluencePosition;Stream;204;0.3;River;0;0;1
sourceConfluencePosition;Place;204;0.3;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.2;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.2;River;0;0;1
sourceConfluencePosition;River;204;0.2;River;1;0;0
sourceConfluencePosition;Stream;204;0.2;River;0;0;1
sourceConfluencePosition;Place;204;0.2;River;0;0;1
sourceConfluencePosition;BodyOfWater;204;0.1;River;0;0;1
sourceConfluencePosition;NaturalPlace;204;0.1;River;0;0;1
sourceConfluencePosition;River;204;0.1;River;1;0;0
sourceConfluencePosition;Stream;204;0.1;River;0;0;1
sourceConfluencePosition;Place;204;0.1;River;0;0;1
sourceConfluenceRegion;BodyOfWater;40;1.0;River;0;0;1
sourceConfluenceRegion;NaturalPlace;40;1.0;River;0;0;1
sourceConfluenceRegion;River;40;1.0;River;1;0;0
sourceConfluenceRegion;Stream;40;1.0;River;0;0;1
sourceConfluenceRegion;Place;40;1.0;River;0;0;1
sourceConfluenceRegion;BodyOfWater;40;0.9;River;0;0;1
sourceConfluenceRegion;NaturalPlace;40;0.9;River;0;0;1
sourceConfluenceRegion;River;40;0.9;River;1;0;0
sourceConfluenceRegion;Stream;40;0.9;River;0;0;1
sourceConfluenceRegion;Place;40;0.9;River;0;0;1
sourceConfluenceRegion;BodyOfWater;40;0.8;River;0;0;1
sourceConfluenceRegion;NaturalPlace;40;0.8;River;0;0;1
sourceConfluenceRegion;River;40;0.8;River;1;0;0
sourceConfluenceRegion;Stream;40;0.8;River;0;0;1
sourceConfluenceRegion;Place;40;0.8;River;0;0;1
sourceConfluenceRegion;BodyOfWater;40;0.7;River;0;0;1
sourceConfluenceRegion;NaturalPlace;40;0.7;River;0;0;1
sourceConfluenceRegion;River;40;0.7;River;1;0;0
sourceConfluenceRegion;Stream;40;0.7;River;0;0;1
sourceConfluenceRegion;Place;40;0.7;River;0;0;1
sourceConfluenceRegion;BodyOfWater;40;0.6;River;0;0;1
sourceConfluenceRegion;NaturalPlace;40;0.6;River;0;0;1
sourceConfluenceRegion;River;40;0.6;River;1;0;0
